mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,params,split0_test_roc_auc,split1_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_average_precision,split1_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
31.9716854095459,0.287764310836792,1.7957557439804077,0.03895413875579834,20,5,1,log2,20,gini,"{'n_estimators': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.7226910835801854,0.7244889531424331,0.7235900183613093,0.0008989347811238502,99,0.4606741573033708,0.4546586945690085,0.45766642593618967,0.0030077313671811605,92,0.41955997368613407,0.40021929824561403,0.409889635965874,0.00967033772026002,91,0.5107215944479047,0.526239907727797,0.5184807510878509,0.007759156639946196,31,0.4895166310576265,0.4954749405953971,0.49249578582651177,0.0029791547688853004,99,-0.5640948566779417,-0.564534837310242,-0.5643148469940918,0.00021999031615016484,60
27.94362962245941,0.06251513957977295,1.6867648363113403,0.008051514625549316,20,20,10,log2,,gini,"{'n_estimators': 20, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.733194271515314,0.7365397150019549,0.7348669932586345,0.0016727217433204489,85,0.526866381359962,0.5214181779465522,0.5241422796532571,0.0027241017067048956,54,0.5669176229807763,0.5369883040935672,0.5519529635371718,0.014964659443604533,50,0.49210075502823425,0.50672552941988,0.49941314222405714,0.007312387195822889,56,0.5044170729932571,0.5077209170604567,0.5060689950268569,0.0016519220335998175,84,-0.560251698821244,-0.5500953924201828,-0.5551735456207134,0.005078153200530622,53
103.83087658882141,0.2666442394256592,5.046387434005737,0.0709371566772461,100,2,1,log2,10,gini,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7430953111130855,0.7432693357390799,0.7431823234260827,8.701231299723666e-05,40,0.5569749310303467,0.5525091183498931,0.5547420246901199,0.00223290634022677,38,0.6788246473211023,0.6422514619883041,0.6605380546547032,0.018286592666399093,39,0.47221233538414603,0.4847715736040609,0.4784919544941035,0.006279619109957446,65,0.5162378016802134,0.5184727628831957,0.5173552822817045,0.0011174806014911387,39,-0.5781869015559753,-0.5674934663085303,-0.5728401839322528,0.005346717623722519,61
213.56122398376465,2.150714874267578,7.01498806476593,0.04777204990386963,100,20,5,log2,,entropy,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.7424737282790145,0.7442577867057546,0.7433657574923845,0.0008920292133700602,37,0.5161997297001132,0.508658666261583,0.5124291979808481,0.0037705317192651133,66,0.5164827132519553,0.489546783625731,0.5030147484388432,0.013467964813112132,66,0.5159170560747663,0.5293234271261461,0.5226202416004562,0.006703185525689881,27,0.514603628546449,0.5182510460383252,0.5164273372923871,0.0018237087459380685,47,-0.5430938799940275,-0.5349942560546688,-0.5390440680243481,0.004049811969679351,22
27.5713449716568,0.5344167947769165,1.6635674238204956,0.01603853702545166,20,5,10,log2,50,gini,"{'n_estimators': 20, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini'}",0.7317826372318729,0.7362100773024081,0.7339963572671404,0.0022137200352675968,87,0.5218719245257407,0.5232726630146669,0.5225722937702038,0.0007003692444630949,56,0.5620203201520356,0.5411549707602339,0.5515876454561348,0.010432674695900868,51,0.4870771569745344,0.5065343824837496,0.49680576972914203,0.009728612754607596,60,0.5025548676882358,0.5086593149115083,0.505607091299872,0.003052223611636262,86,-0.5599631728912475,-0.5523665884373317,-0.5561648806642896,0.0037982922269579333,58
73.6946427822113,0.4260125160217285,3.6247599124908447,0.004534006118774414,50,20,5,log2,,gini,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.7394370093355735,0.741066181792762,0.7402515955641678,0.0008145862285942052,69,0.5171818835370238,0.5091899251191286,0.5131859043280762,0.003995979208947564,63,0.5258387544770119,0.4921052631578947,0.5089720088174533,0.01686674565955859,64,0.508805431784426,0.5275035260930888,0.5181544789387574,0.00934904715433138,32,0.5119992874700323,0.514306444631579,0.5131528660508057,0.0011535785807733623,66,-0.5481660461629796,-0.5399885374891912,-0.5440772918260854,0.004088754336894207,34
50.917319774627686,0.18174433708190918,2.6678546667099,0.000603795051574707,50,2,5,log2,10,gini,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7427420410621918,0.7430792011167127,0.7429106210894523,0.0001685800272604454,44,0.5571023997615144,0.5543352420288494,0.555718820895182,0.0013835788663325022,35,0.6829910094291353,0.6475146198830409,0.6652528146560881,0.017738194773047167,37,0.4703987112364076,0.484599813994201,0.4774992626153043,0.007100551378896702,70,0.5156622458315868,0.5178777107988338,0.5167699783152103,0.0011077324836235025,43,-0.5799996073986741,-0.5690701030431748,-0.5745348552209244,0.00546475217774961,68
329.5181143283844,2.9263856410980225,10.849684476852417,0.2283775806427002,150,2,1,log2,20,entropy,"{'n_estimators': 150, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.7415413758141749,0.7428969066835612,0.7422191412488681,0.0006777654346931672,57,0.472046650083595,0.47203477540881805,0.4720407127462065,5.937337388461916e-06,86,0.4230684891455303,0.41673976608187135,0.41990412761370083,0.0031643615318294738,89,0.5338498432023612,0.5442482100238664,0.5390490266131138,0.005199183410752595,12,0.511874822265316,0.5151235796344508,0.5134992009498833,0.0016243786845673847,65,-0.5320378226200522,-0.528948819396363,-0.5304933210082076,0.0015445016118446064,5
18.786073327064514,0.09304869174957275,1.2700679302215576,0.017328500747680664,20,20,100,log2,20,gini,"{'n_estimators': 20, 'min_samples_split': 20, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.7415319618535859,0.7420446046104394,0.7417882832320126,0.0002563213784267382,61,0.5607265130853595,0.5554478832293622,0.5580871981573609,0.002639314927998626,22,0.7063080184197061,0.6703947368421053,0.6883513776309057,0.017956640788800438,10,0.46490257397161416,0.47414951918105674,0.46952604657633545,0.00462347260472129,97,0.5145781169764833,0.5141359600024366,0.5143570384894599,0.00022107848702335176,61,-0.5891160304886311,-0.578613032120523,-0.583864531304577,0.005251499184054098,96
285.2776086330414,0.006506443023681641,7.070451498031616,0.21196961402893066,150,10,10,sqrt,10,entropy,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.7460038763547897,0.7447243909169488,0.7453641336358692,0.0006397427189204774,4,0.5616183124833642,0.5560869565217391,0.5588526345025517,0.0027656779808125642,18,0.6940282143118193,0.6544590643274854,0.6742436393196523,0.01978457499216696,27,0.4716371945161931,0.4834233261339093,0.4775302603250512,0.0058930658088580945,69,0.5209615079983704,0.5209690693474747,0.5209652886729226,3.780674552145147e-06,1,-0.5789184529226304,-0.568659477734328,-0.5737889653284792,0.005129487594151216,66
94.34518849849701,0.7692955732345581,3.5575804710388184,0.0048105716705322266,50,10,10,sqrt,50,gini,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.7417646655568497,0.742089979547851,0.7419273225523504,0.00016265699550066515,59,0.5351882717099221,0.5228212756693998,0.529004773689661,0.006183498020261136,51,0.5750310649806301,0.5266812865497076,0.5508561757651689,0.024174889215461237,53,0.5005089706069474,0.5190174326465927,0.5097632016267701,0.009254231019822645,49,0.515813266167158,0.5164905818890798,0.5161519240281189,0.00033865786096093364,51,-0.5527663144299514,-0.5425538784530988,-0.547660096441525,0.005106217988426309,39
152.53365182876587,0.13439607620239258,7.359926104545593,0.26573240756988525,150,2,5,log2,10,gini,"{'n_estimators': 150, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7436078892273728,0.7442358337172583,0.7439218614723155,0.000313972244942784,24,0.5593867446161188,0.5556913243725914,0.5575390344943552,0.0018477101217637126,26,0.6854031138074702,0.6482456140350877,0.666824363921279,0.018578749886191237,36,0.472511967750063,0.48626418818884687,0.47938807796945493,0.00687611021939194,63,0.5165913388882001,0.5189686152060773,0.5177799770471387,0.0011886381589386041,27,-0.5793903411137883,-0.5681439324316171,-0.5737671367727026,0.005623204341085597,65
205.9562587738037,1.8517036437988281,7.24268639087677,0.06933510303497314,100,5,5,sqrt,,gini,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.7420678180207253,0.7426320958930024,0.7423499569568639,0.0002821389361385429,56,0.49381663113006397,0.48176723787866477,0.48779193450436437,0.006024696625699599,71,0.465536145018639,0.433625730994152,0.44958093800639554,0.015955207012243483,72,0.5257553244180287,0.5419331262561666,0.5338442253370976,0.008088900919068942,17,0.5157879750350003,0.5164657371887992,0.5161268561118997,0.00033888107689944436,53,-0.5382419378300598,-0.5326892442799045,-0.5354655910549821,0.002776346775077654,13
268.28492629528046,3.1374956369400024,6.6989699602127075,0.0015012025833129883,100,10,10,sqrt,,entropy,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.7441851381549627,0.7450399181106744,0.7446125281328185,0.0004273899778558521,18,0.5350643969476192,0.5293075393238112,0.5321859681357153,0.002878428811903977,48,0.5663328704042102,0.5350146198830409,0.5506737451436255,0.01565912526058466,54,0.5070680628272252,0.5237209302325582,0.5153944965298917,0.008326433702666503,39,0.5205318626641384,0.5203617331759862,0.5204467979200623,8.50647440761021e-05,4,-0.5470827828035314,-0.5390791695903611,-0.5430809761969462,0.004001806606585168,32
448.9666225910187,7.758891820907593,10.972882747650146,0.00408482551574707,150,5,5,sqrt,50,entropy,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}",0.7441830214471372,0.7452061571848655,0.7446945893160013,0.0005115678688641379,15,0.4941426212752575,0.47696610727212896,0.48555436427369325,0.008588257001564265,74,0.45939624296469556,0.42383040935672517,0.44161332616071036,0.017782916803985194,79,0.5345751467211023,0.5453348382242288,0.5399549924726655,0.00537984575156325,11,0.5184573892818167,0.5199181375613761,0.5191877634215964,0.0007303741397796659,13,-0.5336633970438246,-0.5282030710179281,-0.5309332340308763,0.0027301630129482612,8
172.7050484418869,4.0808669328689575,4.729715585708618,0.08789658546447754,100,10,100,sqrt,50,entropy,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}",0.7444639496254909,0.745090142566909,0.7447770460962,0.00031309647070904,12,0.5603094732555772,0.5586898844195054,0.5594996788375413,0.000809794418035914,13,0.7040421021855128,0.6695906432748538,0.6868163727301833,0.017225729455329464,16,0.4653140096618357,0.47930511223902467,0.4723095609504302,0.00699555128859447,83,0.5185489032992271,0.5206164452828894,0.5195826742910583,0.0010337709918311622,9,-0.5865069252648568,-0.5745177472236219,-0.5805123362442394,0.005994589020617447,81
27.376234531402588,0.009224414825439453,1.6628566980361938,0.0001398324966430664,20,2,10,log2,50,gini,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini'}",0.7341790566446907,0.7359532844441288,0.7350661705444097,0.0008871138997190164,84,0.5234316207156051,0.520361509835194,0.5218965652753995,0.001535055440205546,57,0.559242745413347,0.5366228070175438,0.5479327762154453,0.01130996919790156,57,0.49193081720568377,0.5050567595459237,0.4984937883758037,0.006562971170119947,57,0.5063961728191989,0.5090276310571069,0.5077119019381529,0.001315729118954001,79,-0.559361921158912,-0.5528392071166479,-0.55610056413778,0.003261357021132061,57
113.00488829612732,1.626006841659546,3.9838095903396606,0.016280055046081543,50,10,1,sqrt,50,gini,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.7306153164386582,0.7334449857924809,0.7320301511155696,0.0014148346769113362,91,0.41651705565529623,0.37693498452012375,0.39672602008770996,0.01979103556758624,96,0.3391564944083035,0.2847953216374269,0.3119759080228652,0.0271805863854383,96,0.5395976276311198,0.5572082379862701,0.548402932808695,0.008805305177575107,7,0.5006277843946892,0.5053123464941295,0.5029700654444094,0.0023422810497201185,89,-0.5373931780911312,-0.5354367730576307,-0.536414975574381,0.0009782025167502373,17
103.23800611495972,0.09492850303649902,4.856629133224487,0.023740291595458984,100,20,1,log2,10,gini,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.743465842767232,0.7430255181244717,0.7432456804458518,0.00022016232138016845,39,0.5600023716352425,0.5544813007119097,0.557241836173576,0.00276053546166638,29,0.6903735107082816,0.6519005847953216,0.6711370477518016,0.01923646295647996,32,0.4710488254949878,0.4823930329420674,0.4767209292185276,0.005672103723539823,72,0.5156834343316051,0.5173403598175297,0.5165118970745675,0.0008284627429622771,45,-0.5798311907612141,-0.5700378705229069,-0.5749345306420606,0.0048966601191536285,71
77.34367954730988,0.8154875040054321,3.7351144552230835,0.0012999773025512695,50,10,1,log2,20,gini,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.7354882048887313,0.7382367186254366,0.736862461757084,0.0013742568683526302,79,0.4865939204988309,0.48076147455029444,0.4836776975245627,0.0029162229742682177,75,0.45632629193772384,0.43567251461988304,0.44599940327880344,0.010326888658920397,76,0.5211620335587278,0.5362605722512147,0.5287113029049713,0.007549269346243448,20,0.5049162480644692,0.5123134357321417,0.5086148418983054,0.00369859383383625,78,-0.5432901810588879,-0.5368277919073928,-0.5400589864831404,0.0032311945757475535,24
39.862624168395996,0.6357741355895996,1.6712377071380615,0.0240480899810791,20,2,5,sqrt,20,gini,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.731420799444862,0.7303208521465767,0.7308708257957194,0.0005499736491426654,92,0.5085693536673929,0.4958871028601615,0.5022282282637772,0.006341125403615672,69,0.5118777867114978,0.4803362573099415,0.49610702201071966,0.015770764700778123,69,0.5053034129446569,0.5124785524879114,0.5088909827162842,0.0035875697716272748,51,0.4994681254584853,0.5010801125231734,0.5002741189908293,0.0008059935323440626,91,-0.5553278841054925,-0.5513823846476748,-0.5533551343765837,0.0019727497289088736,49
51.892293214797974,0.23856186866760254,2.6084803342819214,0.01328575611114502,50,5,1,log2,10,gini,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7419577962262713,0.7428884977165406,0.742423146971406,0.0004653507451346517,53,0.5580342516753537,0.5529660348796872,0.5555001432775204,0.0025341083978332457,36,0.6847452671588334,0.6408625730994152,0.6628039201291243,0.021941347029709124,38,0.4708957474615462,0.4862721171446004,0.4785839323030733,0.007688184841527085,64,0.5153773598321469,0.5178652527259631,0.516621306279055,0.0012439464469080619,44,-0.5798049321275831,-0.5686392668525174,-0.5742220994900502,0.005582832637532842,67
188.2138444185257,2.5066291093826294,7.084623575210571,0.10168576240539551,150,2,100,log2,20,entropy,"{'n_estimators': 150, 'min_samples_split': 2, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.7431658022995854,0.7438555346575582,0.7435106684785717,0.0003448661789863805,35,0.5604168486012867,0.557946969466346,0.5591819090338164,0.001234939567470339,15,0.7036035377530883,0.6698830409356725,0.6867432893443803,0.016860248408707867,17,0.4656540247678019,0.47806354009077157,0.4718587824292867,0.006204757661484844,85,0.5161694159754817,0.5189494150499909,0.5175594155127363,0.0013899995372546048,33,-0.5883432671315154,-0.5765939684347439,-0.5824686177831296,0.005874649348385774,85
129.60461485385895,0.9007977247238159,6.687548637390137,0.17195940017700195,150,5,100,log2,10,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7421292369470327,0.7430597778133723,0.7425945073802025,0.00046527043316979544,48,0.5580198363357719,0.5577713318830071,0.5578955841093896,0.00012425222638240419,24,0.7052847014107156,0.6747076023391813,0.6899961518749484,0.015288549535767193,5,0.46163046598411633,0.4753811289658014,0.4685057974749589,0.006875331490842546,99,0.514596250075177,0.5175660059367742,0.5160811280059756,0.0014848779307986004,54,-0.5904411677733536,-0.5798218991878963,-0.585131533480625,0.005309634292728682,98
189.51859998703003,0.43236637115478516,4.85500180721283,0.024695754051208496,100,2,10,sqrt,10,entropy,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.7452773020606256,0.7453229401115502,0.7453001210860879,2.2819025462306186e-05,5,0.5620764154014621,0.5574055126654885,0.5597409640334754,0.002335451367986796,7,0.6941013083838901,0.6570906432748538,0.6755959758293719,0.01850533255451814,24,0.4722498508056495,0.48398212458945783,0.4781159876975537,0.005866136891904156,66,0.5194936113512229,0.5210699876413831,0.5202817994963029,0.0007881881450801376,6,-0.5787952329047477,-0.5682550694199043,-0.573525151162326,0.005270081742421662,62
92.14405739307404,1.6794391870498657,4.830238223075867,0.027592778205871582,100,10,100,log2,50,gini,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini'}",0.7432993498223466,0.743423176374511,0.7433612630984288,6.191327608223718e-05,38,0.5590803259604191,0.5574870387313205,0.5582836823458699,0.0007966436145492861,21,0.7020685622396023,0.6681286549707602,0.6850986086051813,0.016969953634421053,22,0.4644808743169399,0.478283621140764,0.47138224772885196,0.0069013734119120485,90,0.5167880741496017,0.518384131958599,0.5175861030541004,0.0007980289044986488,31,-0.5883296465892376,-0.5772401451813596,-0.5827848958852986,0.005544750703939005,89
109.07395315170288,0.2604689598083496,4.139046669006348,0.05793881416320801,50,2,5,log2,,entropy,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.739693906114899,0.7398525383911256,0.7397732222530123,7.931613811329452e-05,71,0.4915509841073431,0.475150235504304,0.48335060980582356,0.008200374301519542,76,0.46458592208171917,0.4277046783625731,0.44614530022214616,0.018440621859573042,75,0.5218390804597701,0.5344355133357691,0.5281372968977696,0.006298216437999493,21,0.5107959341745786,0.5120084281841493,0.5114021811793639,0.000606247004785343,76,-0.5385906303579345,-0.533096120015734,-0.5358433751868343,0.002747255171100249,14
187.40815103054047,3.47647488117218,7.164798974990845,0.07126712799072266,150,20,100,log2,,entropy,"{'n_estimators': 150, 'min_samples_split': 20, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.7435670686430896,0.7442658138118701,0.7439164412274799,0.00034937258439021734,25,0.5596407359119224,0.5584873540856031,0.5590640449987627,0.0005766909131596498,17,0.7059425480593524,0.6714912280701755,0.6887168880647639,0.01722565999458847,8,0.4635691657866948,0.4780391340549542,0.47080414992082453,0.0072349841341296794,91,0.5172372126054159,0.5192193439391155,0.5182282782722657,0.0009910656668498108,21,-0.5888499544992006,-0.5763996854625637,-0.5826248199808821,0.006225134518318465,88
53.37872397899628,0.8914855718612671,1.6795589923858643,0.00046944618225097656,20,2,10,sqrt,,entropy,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.7329968065254263,0.7376282525145941,0.7353125295200102,0.0023157229945838798,83,0.5242040397124273,0.5130958904109588,0.5186499650616931,0.005554074650734264,59,0.5596082157737008,0.5133771929824561,0.5364927043780785,0.023115511395622346,58,0.4930130723163114,0.512814895947426,0.5029139841318687,0.0099009118155573,54,0.5036805740544827,0.5077311513540125,0.5057058627042477,0.002025288649764867,85,-0.5573198457896532,-0.5518119274388037,-0.5545658866142285,0.0027539591754247583,51
155.82100343704224,2.456218957901001,3.911327838897705,0.12226033210754395,50,20,1,sqrt,50,entropy,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}",0.7394843176408084,0.7391325574286693,0.7393084375347388,0.00017588010606950366,73,0.4883521620568757,0.47464736604021884,0.4814997640485473,0.006852398008328431,79,0.45815364373949274,0.4218567251461988,0.44000518444284575,0.018148459296646963,81,0.5228125781966803,0.5425401899031682,0.5326763840499242,0.009863805853243979,18,0.5120748161467894,0.5141681461489133,0.5131214811478513,0.0010466650010619305,67,-0.5382186619348932,-0.5344834110278219,-0.5363510364813575,0.0018676254535356374,16
38.33936655521393,0.22735345363616943,1.65553617477417,0.03883957862854004,20,2,10,log2,20,entropy,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.7348076810295505,0.739055758664275,0.7369317198469127,0.002124038817362228,78,0.5310465615809127,0.5311131196551483,0.5310798406180305,3.3279037117806e-05,50,0.5873108690885169,0.558406432748538,0.5728586509185274,0.014452218169989484,40,0.48462002412545235,0.5063635158425029,0.49549176998397765,0.010871745858525295,61,0.5064582601753292,0.5085258752879227,0.5074920677316259,0.0010338075562967286,80,-0.5608100363881574,-0.550008539820436,-0.5554092881042967,0.0054007482838607235,54
20.178210377693176,0.176366925239563,1.297363519668579,0.004770040512084961,20,5,10,log2,10,gini,"{'n_estimators': 20, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.7387122937539693,0.7420150556860993,0.7403636747200343,0.0016513809660649859,68,0.5545701785503134,0.5558679064594854,0.5552190425048994,0.0006488639545859654,37,0.6856223960236825,0.6576754385964912,0.6716489173100868,0.01397347871359561,30,0.46557800168759617,0.48135466267187416,0.47346633217973516,0.007888330492138995,76,0.5089262027657065,0.5155777946964981,0.5122519987311023,0.0033257959653957836,71,-0.582905928423293,-0.571744170689379,-0.577325049556336,0.0055808788669570175,75
274.22493410110474,1.635627031326294,9.59621524810791,0.05405926704406738,150,5,10,sqrt,20,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.7455869399521615,0.7464233348066514,0.7460051373794064,0.00041819742724491515,1,0.5421890884445951,0.5358144820483681,0.5390017852464817,0.0031873031981135003,41,0.5847525765660405,0.5514619883040935,0.568107282435067,0.016645294130973487,44,0.505401478299324,0.5210304579045514,0.5132159681019377,0.007814489802613678,42,0.5192765003745253,0.5224411607519241,0.5208588305632247,0.0015823301886994101,3,-0.550982938455792,-0.5422624408394751,-0.5466226896476336,0.004360248808158496,35
328.33594942092896,2.259373426437378,10.606820583343506,0.09349608421325684,150,5,1,log2,20,entropy,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.7426233471868688,0.7435210004232808,0.7430721738050748,0.00044882661820599967,42,0.47962962962962963,0.48216172287687936,0.48089567625325447,0.0012660466236248669,80,0.4354213873254879,0.43369883040935675,0.43456010886742236,0.0008612784580655786,85,0.5338291961645308,0.5428179322964318,0.5383235642304813,0.004494368065950494,13,0.5142081221399897,0.5181323466990675,0.5161702344195286,0.001962112279538908,50,-0.5329169817273117,-0.5294475695388199,-0.5311822756330657,0.0017347060942459192,9
25.250235676765442,0.423500657081604,1.2949702739715576,0.023710012435913086,20,2,100,log2,,entropy,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 100, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.7412208814818526,0.7419127857672713,0.741566833624562,0.00034595214270932706,63,0.5579571204462263,0.5571649813245878,0.557561050885407,0.0003960695608192233,25,0.7019223740954609,0.6706140350877193,0.6862682045915901,0.015654169503870774,19,0.46299599826430743,0.4765466729001091,0.4697713355822083,0.006775337317900837,96,0.512989250301604,0.5155968197918734,0.5142930350467387,0.0013037847451347062,62,-0.5896234123972468,-0.5781627300125114,-0.5838930712048791,0.005730341192367705,97
25.26219868659973,0.5073025226593018,1.284938931465149,0.014199376106262207,20,20,100,sqrt,50,gini,"{'n_estimators': 20, 'min_samples_split': 20, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.7423526769002847,0.7423912334001739,0.7423719551502292,1.9278249944576498e-05,54,0.5619443482276874,0.5572546877844529,0.5595995180060701,0.0023448302216172445,11,0.7114976975367298,0.6712719298245614,0.6913848136806455,0.020112883856084174,4,0.46434193579163285,0.4763460939931528,0.47034401489239286,0.006002079100759977,93,0.5158520685963318,0.5185586997448971,0.5172053841706145,0.001353315574282643,40,-0.588778457082912,-0.5782417937519437,-0.5835101254174279,0.005268331665484127,95
80.2202136516571,0.7824904918670654,2.424297332763672,0.023656368255615234,50,10,100,sqrt,10,entropy,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.7440587640472374,0.7437011688200411,0.7438799664336393,0.00017879761359812507,27,0.5612456747404844,0.558152239893165,0.5596989573168247,0.0015467174236596937,8,0.7113515093925883,0.6721491228070176,0.6917503160998029,0.019601193292785368,3,0.46345064050669077,0.47721610961179156,0.47033337505924117,0.006882734552550396,94,0.5175626560365982,0.5181116767905393,0.5178371664135688,0.00027451037697051595,25,-0.5889301809842111,-0.5770954575428855,-0.5830128192635483,0.005917361720662817,91
25.15584969520569,0.29704904556274414,1.2554885149002075,0.016247153282165527,20,2,100,sqrt,20,gini,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.7434918418101546,0.7435845533158555,0.7435381975630051,4.6355752850446574e-05,34,0.5618419530255697,0.5573750383318001,0.5596084956786849,0.002233457346884793,10,0.7098896279511732,0.664327485380117,0.6871085566656451,0.022781071285528087,15,0.4648891867311282,0.48008452192287376,0.472486854327001,0.00759766759587277,82,0.5194111884592292,0.5181776056807819,0.5187943970700055,0.0006167913892236587,17,-0.5884408293805165,-0.5761697738238738,-0.5823053016021951,0.006135527778321326,84
